20000000A17000	thirdFILE	mc004.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2238	0	000000	022114701340
20000000A210217	thirdFILE	bc160.source.aa	thirdFILE014	0	0	thirdFILE		aa0	703	0	000000	000560671
20000000A210219	thirdFILE	bc164.source.aa	thirdFILE012	0	0	thirdFILE		aa0	703	0	000000	000
20000000A210231	thirdFILE	bc139.source.aa	thirdFILE001	0	0	thirdFILE		aa0	703	0	000000	130669
20000000A21000	thirdFILE	bc114.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1068	0	000000	000870093
20000000A210210	thirdFILE	mc145.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1376	0	000000	013488004180
20000000A210231	thirdFILE	mc147.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1375	0	000000	013466504320
20000000A210233	thirdFILE	bc096.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1417	0	000000	00084101780
20000000A210229	thirdFILE	mc210.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1455	0	000000	014274509540
20000000A21000	thirdFILE	mc155.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1510	0	000000	01483106550
20000000A21000	thirdFILE	mc165.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1518	0	000000	014905306180
20000000A21000	thirdFILE	mc007.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1618	0	000000	000
20000000A210204	thirdFILE	mc238.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1794	0	000000	017666404270
20000000A21000	thirdFILE	bc083.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1967	0	000000	019371208610
20000000A210223	thirdFILE	mc227.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1990	0	000000	019629007850
20000000A210207	thirdFILE	bc087.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2030	0	000000	02001340000
20000000A090211	thirdFILE	bc112.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1035	0	000000	0005100130
20000000A090211	thirdFILE	mc243.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1374	0	000000	013471704280
20000000A09000	thirdFILE	mc240.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1374	0	000000	013469804300
20000000A090205	thirdFILE	mc190.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1453	0	000000	014261409620
20000000A09000	thirdFILE	mc177.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1453	0	000000	014256609640
20000000A09000	thirdFILE	bc040.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1460	0	000000	01430909400
20000000A090204	thirdFILE	mc143.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1938	0	000000	019109509420
20000000A090207	thirdFILE	mc213.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2035	0	000000	02008806540
20000000A090233	thirdFILE	bc104.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2017	0	000000	019877907120
20000000A090217	thirdFILE	mc218.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2059	0	000000	020321105880
20000000A09000	thirdFILE	mc099.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2064	0	000000	020367505750
20000000A090223	thirdFILE	bc084.source.aa	thirdFILE007	0	0	thirdFILE		aa0	2108	0	000000	020779904640
20000000A090213	thirdFILE	bc092.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2174	0	000000	0004390950
20000000A090225	thirdFILE	mc168.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2195	0	000000	02168340360
20000000A090217	thirdFILE	mc237.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2205	0	000000	02178500120
20000000A210221	thirdFILE	bc159.source.aa	thirdFILE007	0	0	thirdFILE		aa0	704	0	000000	00667
20000000A21000	thirdFILE	bc162.source.aa	thirdFILE011	0	0	thirdFILE		aa0	702	0	000000	000
20000000A210232	thirdFILE	bc163.source.aa	thirdFILE000	0	0	thirdFILE		aa0	704	0	000000	000
20000000A21000	thirdFILE	mc211.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1374	0	000000	01347704280
20000000A210221	thirdFILE	mc247.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1375	0	000000	013479004240
20000000A210213	thirdFILE	mc199.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1453	0	000000	014259009630
20000000A210210	thirdFILE	mc175.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1450	0	000000	014241409730
20000000A210216	thirdFILE	mc191.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1455	0	000000	014278609520
20000000A21000	thirdFILE	bc021.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1458	0	000000	01429309460
20000000A210223	thirdFILE	bc039.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1459	0	000000	014294209430
20000000A210225	thirdFILE	mc233.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2025	0	000000	000
20000000A210207	thirdFILE	mc241.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2106	0	000000	020793504610
20000000A210213	thirdFILE	mc235.source.aa	thirdFILE015	0	0	thirdFILE		aa0	2123	0	000000	020958504180
20000000A21000	thirdFILE	bc089.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2128	0	000000	020989104100
20000000A21000	thirdFILE	mc244.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2154	0	000000	021269803380
20000000A00000	thirdFILE	bc168.source.aa	thirdFILE012	0	0	thirdFILE		aa0	499	0	000000	000
20000000A000200	thirdFILE	mc249.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1377	0	000000	013496604130
20000000A000209	thirdFILE	bc074.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1409	0	000000	000
20000000A00000	thirdFILE	bc109.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1410	0	000000	000
20000000A000223	thirdFILE	bc046.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1457	0	000000	01428509510
20000000A000229	thirdFILE	mc196.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1455	0	000000	014274009550
20000000A000223	thirdFILE	bc105.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1463	0	000000	014337809190
20000000A00000	thirdFILE	mc151.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2055	0	000000	02027906010
20000000A000232	thirdFILE	bc099.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2063	0	000000	020336005830
20000000A000204	thirdFILE	bc080.source.aa	thirdFILE001	0	0	thirdFILE		aa0	2108	0	000000	020789004620
20000000A000206	thirdFILE	mc217.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2120	0	000000	020921604270
20000000A00000	thirdFILE	bc102.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2123	0	000000	020943004220
20000000A00000	thirdFILE	bc094.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2272	0	000000	0002660630
20000000A000229	thirdFILE	mc037.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2313	0	000000	022856309680
20000000A000210	thirdFILE	bc098.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2352	0	000000	023221308900
20000000A050227	thirdFILE	bc142.source.aa	thirdFILE002	0	0	thirdFILE		aa0	704	0	000000	740668
20000000A050232	thirdFILE	bc128.source.aa	thirdFILE001	0	0	thirdFILE		aa0	702	0	000000	000
20000000A050221	thirdFILE	mc102.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1375	0	000000	01348104230
20000000A050204	thirdFILE	mc209.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1454	0	000000	014265409590
20000000A050219	thirdFILE	mc202.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1457	0	000000	014297209420
20000000A050232	thirdFILE	mc207.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1453	0	000000	014259009630
20000000A050231	thirdFILE	mc231.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1826	0	000000	017991503110
20000000A05000	thirdFILE	mc076.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2069	0	000000	020416305610
20000000A050210	thirdFILE	mc246.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2078	0	000000	020508105370
20000000A05000	thirdFILE	mc239.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2094	0	000000	020666604940
20000000A050229	thirdFILE	mc242.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2088	0	000000	020607405100
20000000A050233	thirdFILE	mc053.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2088	0	000000	020607005100
20000000A050210	thirdFILE	mc074.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2120	0	000000	020939904220
20000000A050205	thirdFILE	mc245.source.aa	thirdFILE014	0	0	thirdFILE		aa0	2145	0	000000	021174403620
20000000A050213	thirdFILE	bc103.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2160	0	000000	021301303300
20000000A09000	thirdFILE	bc137.source.aa	thirdFILE002	0	0	thirdFILE		aa0	703	0	000000	420669
20000000A090200	thirdFILE	mc073.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1374	0	000000	01347204280
20000000A090213	thirdFILE	mc236.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1375	0	000000	013483704210
20000000A090219	thirdFILE	mc085.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1375	0	000000	013477004250
20000000A090223	thirdFILE	mc149.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1375	0	000000	013479204240
20000000A090229	thirdFILE	mc107.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1373	0	000000	013466604320
20000000A090229	thirdFILE	mc220.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1374	0	000000	013469404300
20000000A090212	thirdFILE	mc206.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1452	0	000000	01425209680
20000000A090216	thirdFILE	mc043.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1539	0	000000	015126205060
20000000A09000	thirdFILE	mc228.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1667	0	000000	016398209240
20000000A090205	thirdFILE	bc085.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2047	0	000000	02017506290
20000000A090227	thirdFILE	mc039.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2049	0	000000	020225606140
20000000A090231	thirdFILE	bc086.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2105	0	000000	02075904720
20000000A090233	thirdFILE	bc075.source.aa	thirdFILE001	0	0	thirdFILE		aa0	2134	0	000000	021041303960
20000000A090231	thirdFILE	mc051.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2155	0	000000	02128203360
20000000A130219	thirdFILE	bc148.source.aa	thirdFILE001	0	0	thirdFILE		aa0	697	0	000000	000
20000000A13000	thirdFILE	mc118.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1375	0	000000	013481404220
20000000A130225	thirdFILE	mc046.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1373	0	000000	013466504320
20000000A130229	thirdFILE	mc218.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1378	0	000000	013503104090
20000000A130233	thirdFILE	mc165.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1377	0	000000	013504804080
20000000A130221	thirdFILE	bc074.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1409	0	000000	0009590300
20000000A130216	thirdFILE	mc109.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2016	0	000000	019896107070
20000000A130206	thirdFILE	mc137.source.aa	thirdFILE007	0	0	thirdFILE		aa0	2074	0	000000	0200005460
20000000A130206	thirdFILE	mc021.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2080	0	000000	020546805260
20000000A130233	thirdFILE	mc097.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2060	0	000000	020343005810
20000000A13000	thirdFILE	bc084.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2108	0	000000	02079504610
20000000A130213	thirdFILE	bc090.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2120	0	000000	020905804310
20000000A130213	thirdFILE	mc004.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2132	0	000000	02105103940
20000000A130216	thirdFILE	mc012.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2167	0	000000	00008703040
20000000A130207	thirdFILE	mc023.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2208	0	000000	02181800040
20000000A170231	thirdFILE	bc165.source.aa	thirdFILE000	0	0	thirdFILE		aa0	500	0	000000	000
20000000A170209	thirdFILE	bc138.source.aa	thirdFILE005	0	0	thirdFILE		aa0	705	0	000000	000
20000000A17000	thirdFILE	bc151.source.aa	thirdFILE011	0	0	thirdFILE		aa0	700	0	000000	000
20000000A17000	thirdFILE	bc159.source.aa	thirdFILE012	0	0	thirdFILE		aa0	702	0	000000	000
20000000A170225	thirdFILE	mc146.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1376	0	000000	013488204180
20000000A170227	thirdFILE	mc156.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1376	0	000000	01347004280
20000000A170231	thirdFILE	mc119.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1374	0	000000	01347104290
20000000A170211	thirdFILE	mc171.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1455	0	000000	014281709500
20000000A17000	thirdFILE	mc203.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1454	0	000000	01427209560
20000000A170223	thirdFILE	mc190.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1455	0	000000	014276809530
20000000A17000	thirdFILE	bc020.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1458	0	000000	014284309490
20000000A170229	thirdFILE	bc036.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1457	0	000000	014273809550
20000000A170231	thirdFILE	mc105.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2044	0	000000	020163706310
20000000A170206	thirdFILE	mc024.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2160	0	000000	021337803210
20000000A170219	thirdFILE	mc026.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2175	0	000000	0008150860
20000000A210227	thirdFILE	bc150.source.aa	thirdFILE001	0	0	thirdFILE		aa0	704	0	000000	790668
20000000A21000	thirdFILE	bc112.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1049	0	000000	0008360115
20000000A210204	thirdFILE	mc089.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1375	0	000000	01348204230
20000000A210210	thirdFILE	mc251.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1373	0	000000	013463204340
20000000A210216	thirdFILE	mc234.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1375	0	000000	013477704250
20000000A210225	thirdFILE	mc158.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1375	0	000000	013485104200
20000000A210232	thirdFILE	mc164.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1376	0	000000	013487404190
20000000A210211	thirdFILE	bc033.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1460	0	000000	014313809320
20000000A21000	thirdFILE	mc179.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1456	0	000000	014295309430
20000000A21000	thirdFILE	mc013.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2047	0	000000	020005406220
20000000A21000	thirdFILE	mc106.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2080	0	000000	02054405280
20000000A21000	thirdFILE	mc070.source.aa	thirdFILE007	0	0	thirdFILE		aa0	2120	0	000000	020931704250
20000000A210229	thirdFILE	mc075.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2108	0	000000	020806104570
20000000A210216	thirdFILE	mc048.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2124	0	000000	020971004140
20000000A210227	thirdFILE	mc082.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2126	0	000000	020991504090
20000000A130210	thirdFILE	bc147.source.aa	thirdFILE003	0	0	thirdFILE		aa0	705	0	000000	2000
20000000A130231	thirdFILE	bc130.source.aa	thirdFILE005	0	0	thirdFILE		aa0	704	0	000000	450669
20000000A130230	thirdFILE	bc136.source.aa	thirdFILE004	0	0	thirdFILE		aa0	707	0	000000	000590661
20000000A130204	thirdFILE	mc248.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1373	0	000000	013461604350
20000000A130212	thirdFILE	mc125.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1374	0	000000	01347304290
20000000A13000	thirdFILE	mc126.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1374	0	000000	013467104310
20000000A130223	thirdFILE	mc227.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1374	0	000000	013468604300
20000000A13000	thirdFILE	mc211.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1373	0	000000	013461204350
20000000A13000	thirdFILE	bc079.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1408	0	000000	000
20000000A13000	thirdFILE	bc028.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1460	0	000000	014315509320
20000000A130225	thirdFILE	mc193.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1454	0	000000	014267009590
20000000A130205	thirdFILE	mc058.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2040	0	000000	020131406400
20000000A13000	thirdFILE	mc151.source.aa	thirdFILE015	0	0	thirdFILE		aa0	2073	0	000000	02046305490
20000000A130221	thirdFILE	mc020.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2122	0	000000	02095204200
20000000A130229	thirdFILE	mc017.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2162	0	000000	021351003180
20000000A170207	thirdFILE	bc161.source.aa	thirdFILE015	0	0	thirdFILE		aa0	704	0	000000	420669
20000000A17000	thirdFILE	bc141.source.aa	thirdFILE004	0	0	thirdFILE		aa0	704	0	000000	60667
20000000A170213	thirdFILE	mc223.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1374	0	000000	013467504310
20000000A170213	thirdFILE	mc215.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1375	0	000000	01348704230
20000000A170223	thirdFILE	mc122.source.aa	thirdFILE007	0	0	thirdFILE		aa0	1374	0	000000	013465804320
20000000A170210	thirdFILE	bc083.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1408	0	000000	0008450370
20000000A170221	thirdFILE	bc095.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1412	0	000000	0002600120
20000000A17000	thirdFILE	bc082.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1410	0	000000	0000110270
20000000A170217	thirdFILE	bc046.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1457	0	000000	014269509570
20000000A170217	thirdFILE	bc041.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1458	0	000000	014281009510
20000000A170229	thirdFILE	bc038.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1458	0	000000	014277909520
20000000A170210	thirdFILE	mc110.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1887	0	000000	018597801050
20000000A170200	thirdFILE	mc014.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2099	0	000000	02072300000
20000000A170200	thirdFILE	bc093.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2120	0	000000	020908104310
20000000A17000	thirdFILE	mc016.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2297	0	000000	000
20000000A21000	thirdFILE	bc132.source.aa	thirdFILE007	0	0	thirdFILE		aa0	696	0	000000	000
20000000A210211	thirdFILE	bc155.source.aa	thirdFILE013	0	0	thirdFILE		aa0	704	0	000000	400666
20000000A210212	thirdFILE	bc131.source.aa	thirdFILE003	0	0	thirdFILE		aa0	704	0	000000	490666
20000000A210230	thirdFILE	bc139.source.aa	thirdFILE002	0	0	thirdFILE		aa0	705	0	000000	470664
20000000A210223	thirdFILE	mc213.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1374	0	000000	013474204270
20000000A21000	thirdFILE	mc252.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1376	0	000000	013485704200
20000000A210225	thirdFILE	bc078.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1406	0	000000	0006750470
20000000A210225	thirdFILE	bc068.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1410	0	000000	0000500250
20000000A210213	thirdFILE	mc173.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1452	0	000000	014247609690
20000000A210210	thirdFILE	mc205.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1455	0	000000	01428509500
20000000A210221	thirdFILE	mc199.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1455	0	000000	01428309510
20000000A210205	thirdFILE	mc079.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1725	0	000000	01698006870
20000000A210225	thirdFILE	mc139.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2053	0	000000	02026306040
20000000A210213	thirdFILE	mc217.source.aa	thirdFILE015	0	0	thirdFILE		aa0	2106	0	000000	020796404600
20000000A210219	thirdFILE	mc083.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2113	0	000000	020859304430
20000000A000205	thirdFILE	mc111.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1374	0	000000	013464904330
20000000A000213	thirdFILE	mc066.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1376	0	000000	013486104190
20000000A000223	thirdFILE	mc230.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1376	0	000000	013488204180
20000000A000229	thirdFILE	mc145.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1374	0	000000	013465004330
20000000A000229	thirdFILE	mc152.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1376	0	000000	013489204170
20000000A000227	thirdFILE	bc021.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1460	0	000000	014304009380
20000000A000210	thirdFILE	mc168.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1557	0	000000	015299504210
20000000A00000	thirdFILE	mc096.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1558	0	000000	015309504170
20000000A000212	thirdFILE	mc127.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2070	0	000000	02043405570
20000000A000200	thirdFILE	mc029.source.aa	thirdFILE007	0	0	thirdFILE		aa0	2083	0	000000	020564405210
20000000A000212	thirdFILE	mc064.source.aa	thirdFILE000	0	0	thirdFILE		aa0	2093	0	000000	020658104960
20000000A000210	thirdFILE	mc113.source.aa	thirdFILE002	0	0	thirdFILE		aa0	2110	0	000000	02083404500
20000000A000205	thirdFILE	bc105.source.aa	thirdFILE015	0	0	thirdFILE		aa0	2128	0	000000	020975904130
20000000A000229	thirdFILE	mc027.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2118	0	000000	020909704300
20000000A00000	thirdFILE	mc063.source.aa	thirdFILE004	0	0	thirdFILE		aa0	2163	0	000000	021363803150
20000000A050206	thirdFILE	bc146.source.aa	thirdFILE004	0	0	thirdFILE		aa0	702	0	000000	067879000
20000000A05000	thirdFILE	bc134.source.aa	thirdFILE002	0	0	thirdFILE		aa0	704	0	000000	430666
20000000A050200	thirdFILE	mc124.source.aa	thirdFILE008	0	0	thirdFILE		aa0	1372	0	000000	013456804380
20000000A05000	thirdFILE	mc214.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1374	0	000000	01347204290
20000000A050232	thirdFILE	mc138.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1375	0	000000	013483404210
20000000A050205	thirdFILE	bc042.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1456	0	000000	014265209600
20000000A050210	thirdFILE	mc183.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1455	0	000000	014281709500
20000000A050213	thirdFILE	mc184.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1456	0	000000	014289609460
20000000A05000	thirdFILE	mc202.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1454	0	000000	014276309530
20000000A05000	thirdFILE	mc035.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2022	0	000000	00053806900
20000000A050219	thirdFILE	bc070.source.aa	thirdFILE006	0	0	thirdFILE		aa0	2049	0	000000	020005606220
20000000A050205	thirdFILE	mc055.source.aa	thirdFILE007	0	0	thirdFILE		aa0	2070	0	000000	020446005530
20000000A050231	thirdFILE	mc116.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2123	0	000000	020966404160
20000000A050204	thirdFILE	mc100.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2222	0	000000	021946501740
20000000A05000	thirdFILE	mc037.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2269	0	000000	0002330640
20000000A090207	thirdFILE	mc005.source.aa	thirdFILE011	0	0	thirdFILE		aa0	1374	0	000000	013471504280
20000000A090216	thirdFILE	mc160.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1374	0	000000	013469304300
20000000A090221	thirdFILE	mc072.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1375	0	000000	013479404240
20000000A090233	thirdFILE	mc123.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1374	0	000000	013475504260
20000000A090206	thirdFILE	bc076.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1410	0	000000	0000840230
20000000A090210	thirdFILE	mc178.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1453	0	000000	014258309630
20000000A090232	thirdFILE	mc196.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1453	0	000000	014266609590
20000000A090216	thirdFILE	bc071.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1482	0	000000	01452608180
20000000A090221	thirdFILE	mc103.source.aa	thirdFILE005	0	0	thirdFILE		aa0	2047	0	000000	020201306210
20000000A090229	thirdFILE	bc072.source.aa	thirdFILE003	0	0	thirdFILE		aa0	2070	0	000000	020411805630
20000000A09000	thirdFILE	mc028.source.aa	thirdFILE007	0	0	thirdFILE		aa0	2088	0	000000	020616405070
20000000A090204	thirdFILE	mc030.source.aa	thirdFILE012	0	0	thirdFILE		aa0	2100	0	000000	02074904740
20000000A090232	thirdFILE	mc120.source.aa	thirdFILE009	0	0	thirdFILE		aa0	2097	0	000000	020696904860
20000000A09000	thirdFILE	mc077.source.aa	thirdFILE008	0	0	thirdFILE		aa0	2126	0	000000	020994804080
20000000A090231	thirdFILE	mc049.source.aa	thirdFILE013	0	0	thirdFILE		aa0	2138	0	000000	021114503780
20000000A130204	thirdFILE	mc128.source.aa	thirdFILE009	0	0	thirdFILE		aa0	1375	0	000000	013483304210
20000000A130221	thirdFILE	mc094.source.aa	thirdFILE012	0	0	thirdFILE		aa0	1372	0	000000	01345204410
20000000A13000	thirdFILE	mc003.source.aa	thirdFILE000	0	0	thirdFILE		aa0	1373	0	000000	013466604320
20000000A130212	thirdFILE	bc087.source.aa	thirdFILE013	0	0	thirdFILE		aa0	1410	0	000000	000
20000000A130204	thirdFILE	mc209.source.aa	thirdFILE014	0	0	thirdFILE		aa0	1454	0	000000	014274609540
20000000A130209	thirdFILE	mc188.source.aa	thirdFILE005	0	0	thirdFILE		aa0	1454	0	000000	014277009530
20000000A130207	thirdFILE	bc040.source.aa	thirdFILE004	0	0	thirdFILE		aa0	1460	0	000000	014308609350
20000000A130209	thirdFILE	bc019.source.aa	thirdFILE002	0	0	thirdFILE		aa0	1460	0	000000	014314109320
20000000A130227	thirdFILE	mc181.source.aa	thirdFILE001	0	0	thirdFILE		aa0	1452	0	000000	01425709670
20000000A13000	thirdFILE	bc035.source.aa	thirdFILE003	0	0	thirdFILE		aa0	1459	0	000000	014294309430
20000000A130225	thirdFILE	bc026.source.aa	thirdFILE006	0	0	thirdFILE		aa0	1460	0	000000	01432009290
20000000A130212	thirdFILE	bc100.source.aa	thirdFILE015	0	0	thirdFILE		aa0	1886	0	000000	018566901150
20000000A130230	thirdFILE	mc099.source.aa	thirdFILE011	0	0	thirdFILE		aa0	2057	0	000000	02030805930
